"Date_of_report","Date_of_publication","Municipality_code","Municipality_name","Province","Security_region_code","Security_region_name","Municipal_health_service","ROAZ_region","Total_reported","Hospital_admission","Deceased"
"2020-12-21 10:00:00","2020-03-06","GM0845","Sint-Michielsgestel","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",1,0,0
"2020-12-21 10:00:00","2020-03-06","GM0847","Someren","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0848","Son en Breugel","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0851","Steenbergen","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0852","Waterland","Noord-Holland","VR11","Zaanstreek-Waterland","GGD Zaanstreek/Waterland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0855","Tilburg","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",1,0,0
"2020-12-21 10:00:00","2020-03-06","GM0856","Uden","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",2,0,0
"2020-12-21 10:00:00","2020-03-06","GM0858","Valkenswaard","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0861","Veldhoven","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0865","Vught","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0866","Waalre","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",1,0,0
"2020-12-21 10:00:00","2020-03-06","GM0867","Waalwijk","Noord-Brabant","VR20","Midden- en West-Brabant","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",3,0,0
"2020-12-21 10:00:00","2020-03-06","GM0873","Woensdrecht","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0879","Zundert","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0880","Wormerland","Noord-Holland","VR11","Zaanstreek-Waterland","GGD Zaanstreek/Waterland","Netwerk Acute Zorg Noordwest",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0882","Landgraaf","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0888","Beek","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0889","Beesel","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0893","Bergen (L.)","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0899","Brunssum","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0907","Gennep","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0917","Heerlen","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0928","Kerkrade","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0935","Maastricht","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0938","Meerssen","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0944","Mook en Middelaar","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0946","Nederweert","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0957","Roermond","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0965","Simpelveld","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0971","Stein","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0981","Vaals","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0983","Venlo","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0984","Venray","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0986","Voerendaal","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0988","Weert","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0994","Valkenburg aan de Geul","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM0995","Lelystad","Flevoland","VR25","Flevoland","GGD Flevoland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1507","Horst aan de Maas","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1509","Oude IJsselstreek","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1525","Teylingen","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1581","Utrechtse Heuvelrug","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1586","Oost Gelre","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1598","Koggenland","Noord-Holland","VR10","Noord-Holland-Noord","GGD Hollands-Noorden","Netwerk Acute Zorg Noordwest",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1621","Lansingerland","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1640","Leudal","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1641","Maasgouw","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1652","Gemert-Bakel","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1655","Halderberge","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1658","Heeze-Leende","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1659","Laarbeek","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1667","Reusel-De Mierden","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1669","Roerdalen","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1674","Roosendaal","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1676","Schouwen-Duiveland","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1680","Aa en Hunze","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1681","Borger-Odoorn","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1684","Cuijk","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1685","Landerd","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1690","De Wolden","Drenthe","VR03","Drenthe","GGD Drenthe","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1695","Noord-Beveland","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1696","Wijdemeren","Noord-Holland","VR14","Gooi en Vechtstreek","GGD Gooi en Vechtstreek","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1699","Noordenveld","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1700","Twenterand","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1701","Westerveld","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1702","Sint Anthonis","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1705","Lingewaard","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",1,0,0
"2020-12-21 10:00:00","2020-03-06","GM1706","Cranendonck","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1708","Steenwijkerland","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1709","Moerdijk","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1711","Echt-Susteren","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1714","Sluis","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1719","Drimmelen","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1721","Bernheze","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1723","Alphen-Chaam","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1724","Bergeijk","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1728","Bladel","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1729","Gulpen-Wittem","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1730","Tynaarlo","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1731","Midden-Drenthe","Drenthe","VR03","Drenthe","GGD Drenthe","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1734","Overbetuwe","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1735","Hof van Twente","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1740","Neder-Betuwe","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1742","Rijssen-Holten","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1771","Geldrop-Mierlo","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1773","Olst-Wijhe","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1774","Dinkelland","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1783","Westland","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1842","Midden-Delfland","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1859","Berkelland","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1876","Bronckhorst","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorgregio Oost",1,0,0
"2020-12-21 10:00:00","2020-03-06","GM1883","Sittard-Geleen","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",2,0,0
"2020-12-21 10:00:00","2020-03-06","GM1884","Kaag en Braassem","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1891","Dantumadiel","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1892","Zuidplas","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1894","Peel en Maas","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1895","Oldambt","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1896","Zwartewaterland","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1900","Súdwest-Fryslân","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1901","Bodegraven-Reeuwijk","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1903","Eijsden-Margraten","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1904","Stichtse Vecht","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1911","Hollands Kroon","Noord-Holland","VR10","Noord-Holland-Noord","GGD Hollands-Noorden","Netwerk Acute Zorg Noordwest",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1916","Leidschendam-Voorburg","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1924","Goeree-Overflakkee","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1926","Pijnacker-Nootdorp","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1930","Nissewaard","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1931","Krimpenerwaard","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1940","De Fryske Marren","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1942","Gooise Meren","Noord-Holland","VR14","Gooi en Vechtstreek","GGD Gooi en Vechtstreek","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1945","Berg en Dal","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1948","Meierijstad","Noord-Brabant","VR21","Brabant-Noord","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1949","Waadhoeke","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1950","Westerwolde","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1952","Midden-Groningen","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1954","Beekdaelen","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1955","Montferland","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1959","Altena","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1960","West Betuwe","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",1,0,0
"2020-12-21 10:00:00","2020-03-06","GM1961","Vijfheerenlanden","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",1,0,0
"2020-12-21 10:00:00","2020-03-06","GM1963","Hoeksche Waard","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",1,1,0
"2020-12-21 10:00:00","2020-03-06","GM1966","Het Hogeland","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1969","Westerkwartier","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1970","Noardeast-Fryslân","Friesland","VR02","Fryslân","GGD Fryslân","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","GM1978","Molenlanden","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Groningen","VR01","Groningen","GGD Groningen","Acute Zorgnetwerk Noord Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Drenthe","VR03","Drenthe","GGD Drenthe","",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Overijssel","VR04","IJsselland","GGD IJsselland","Netwerk Acute Zorg regio Zwolle",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Overijssel","VR05","Twente","GGD Regio Twente","Acute Zorg Euregio",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Gelderland","VR06","Noord- en Oost-Gelderland","GGD Noord- en Oost-Gelderland","",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Gelderland","VR07","Gelderland-Midden","Veiligheids- en Gezondheidsregio Gelderland-Midden","",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Gelderland","VR08","Gelderland-Zuid","GGD Gelderland-Zuid","Acute Zorgregio Oost",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Flevoland","VR25","Flevoland","GGD Flevoland","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Utrecht","VR09","Utrecht","GGD Regio Utrecht","Traumazorgnetwerk Midden-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Noord-Holland","VR10","Noord-Holland-Noord","GGD Hollands-Noorden","",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Noord-Holland","VR12","Kennemerland","GGD Kennemerland","Netwerk Acute Zorg Noordwest",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Noord-Holland","VR13","Amsterdam-Amstelland","GGD Amsterdam","",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Noord-Holland","VR14","Gooi en Vechtstreek","GGD Gooi en Vechtstreek","SpoedZorgNet",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Zuid-Holland","VR16","Hollands-Midden","GGD Hollands-Midden","Netwerk Acute Zorg West",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Zuid-Holland","VR17","Rotterdam-Rijnmond","GGD Rotterdam-Rijnmond","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Zuid-Holland","VR18","Zuid-Holland-Zuid","Dienst Gezondheid & Jeugd ZHZ","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Zeeland","VR19","Zeeland","GGD Zeeland","Traumacentrum Zuidwest-Nederland",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Noord-Brabant","VR20","Midden- en West-Brabant","GGD West-Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Noord-Brabant","","","GGD Hart voor Brabant","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Noord-Brabant","VR22","Brabant-Zuidoost","GGD Brabant-Zuidoost","Netwerk Acute Zorg Brabant",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Limburg","VR23","Limburg-Noord","GGD Limburg-Noord","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Limburg","VR24","Limburg-Zuid","GGD Zuid-Limburg","Netwerk Acute Zorg Limburg",0,0,0
"2020-12-21 10:00:00","2020-03-06","","","Zuid-Holland","VR15","Haaglanden","GGD Haaglanden","Netwerk Acute Zorg West",0,0,0
